batch_size,max_epochs,learning_rate,neurons,dropout_rate,num_hidden_layers,activation,r2,training_seconds,actual_epochs,num_params,seed,replication,stage
30,73,0.002927058531150615,221,0.0014898294059841157,1,0.0,0.9717566032632923,0.8387876000488177,73,1769,712103,7,initial_shared
143,9,0.00013385725103653827,25,0.10985678103219121,1,1.0,-0.420538278970372,0.3243067000294104,9,201,712104,7,initial_shared
69,2,0.0029672309453677263,68,0.07282594709360782,1,0.5,-0.28486915976997684,0.31881059997249395,2,545,712105,7,initial_shared
1,312,0.0011507918305247718,8,0.00010465244613129446,3,1.0,0.997268306230551,46.43370870000217,312,209,712106,7,initial_shared
200,51,0.00171674042554849,114,0.01419250893389588,3,0.0,0.9505243088975797,0.6746744000120088,51,27133,712107,7,initial_shared
2,307,0.003293118702907763,363,0.006234170392533082,2,1.0,0.9890637057035105,42.83207880007103,307,135037,712108,7,initial_shared
3,377,0.00031467970717596134,135,1.4888782464782534e-05,1,0.5,0.9174324052322991,17.614857300068252,377,1081,712109,7,initial_shared
20,2,3.498441314470436e-05,35,0.0006753294209386295,3,1.0,-0.4310070731289788,0.4909767999779433,2,2801,712110,7,initial_shared
27,86,8.843159343702732e-05,305,7.290119676290703e-05,2,0.5,0.02445535465711912,1.5619633999885991,86,95771,712111,7,initial_shared
201,24,0.005366935685766451,3,0.0049345815607370275,2,1.0,-0.28090093096627267,0.4388592999894172,24,37,712112,7,initial_shared
189,12,0.014232050768670053,8,0.0030650148126840156,1,1.0,-0.268332026481066,0.34723610000219196,12,65,712113,7,initial_shared
165,2,0.00020357246730918924,74,0.13344610640050167,1,1.0,-0.409508267658347,0.3112370999297127,2,593,712114,7,initial_shared
14,5,0.00019211477841049333,415,0.32260011517909587,3,0.0,0.47007076266866643,0.6981353999581188,5,348601,712115,7,initial_shared
3,115,0.00010475036049589274,6,8.33792173176211e-05,1,0.5,-0.06318832028418364,5.47400829999242,115,49,712116,7,initial_shared
32,157,7.094617608375666e-05,20,0.432426867302986,2,0.0,-0.2250301443479834,1.3267895000753924,157,581,712117,7,initial_shared
3,49,0.0032409615913743567,39,0.19808960824448646,2,0.5,0.9742907889436105,2.771255400031805,49,1873,712118,7,initial_shared
38,288,0.0003363586876303141,281,0.00048279328693628113,2,0.0,0.9917032310147796,3.2406100999796763,288,81491,712119,7,initial_shared
67,27,0.03553591717771424,13,0.011364753418519526,3,0.0,0.9854536044984226,0.5950968000106514,27,469,712120,7,initial_shared
3,1,0.04660895623259664,68,0.004195873124507204,1,0.5,0.7301688291062987,0.34620690008159727,1,545,712121,7,initial_shared
248,101,8.820708098387921e-05,35,0.0006210959121425056,2,0.0,-0.366585231049285,0.5669693000381812,101,1541,712122,7,initial_shared
16,16,0.003439119872673532,12,0.0005065689746062351,2,0.5,-0.004646029999812562,0.5833791999612004,16,253,712123,7,initial_shared
101,142,0.06072088812860334,106,0.0007750478776686374,1,1.0,0.9968613688656863,0.7440888000419363,142,849,712124,7,initial_shared
104,21,4.6807897593165655e-05,22,0.00017278621932464885,3,1.0,-0.37237134855095166,0.5405695999506861,21,1189,712125,7,initial_shared
25,1,0.0030982453645443226,569,0.000186850447419985,3,1.0,0.32207033835806187,0.5120902999769896,1,653213,712126,7,initial_shared
2,315,2.839842469415522e-05,141,0.001830040266413201,1,0.5,0.44017631962979253,22.19945249997545,315,1129,722027,7,guided_extension
1,299,1.0385109206129142e-05,180,0.0019374291583419666,1,0.0,0.5834953463694951,40.68591640004888,299,1441,722028,7,guided_extension
5,272,0.0009244452939571156,206,0.012589592893114409,2,0.0,0.9974695703793164,10.882871999987401,272,44291,722029,7,guided_extension
2,250,3.269264244076365e-05,237,0.0005979075534857914,2,1.0,0.5744120446598919,22.941212399979122,250,58303,722030,7,guided_extension
1,220,0.004927322945029878,181,0.03764224786804861,1,0.0,0.9958602229954893,29.873416499933228,220,1449,722031,7,guided_extension
7,254,0.0003083528564506297,261,3.092109251210147e-05,3,0.5,0.9940721741985807,10.548554399982095,254,138853,722032,7,guided_extension
2,166,0.006029522614975611,246,0.049424215519436605,3,0.0,0.9790167998861792,18.49134059995413,166,123493,722033,7,guided_extension
1,272,0.019643076928485898,144,0.0317765812921923,2,0.0,0.9456134596777984,42.97805240005255,272,22033,722034,7,guided_extension
9,205,0.0051244531469275805,192,0.0004861927632555367,2,0.5,0.9975547959339122,4.96878940006718,205,38593,722035,7,guided_extension
25,198,0.0008581871091032081,165,0.07989414235298294,2,0.0,0.9907894923971744,2.254547599935904,198,28711,722036,7,guided_extension
18,250,0.0001036510950915121,281,0.026378314694870255,3,1.0,0.9719453562310503,5.468890500022098,250,160733,722037,7,guided_extension
46,304,0.0034118309424250293,310,0.2348730007360749,2,1.0,0.9888521291010864,3.691114299930632,304,98891,722038,7,guided_extension
3,317,0.0030272116287647956,146,0.0034252602962886627,2,0.5,0.997439544957695,17.194933300022967,317,22631,722039,7,guided_extension
99,154,0.00019583488764080752,218,0.00027430049253839847,2,0.5,0.028737731617093476,1.1568790999008343,154,49487,722040,7,guided_extension
12,157,4.5718018579041393e-05,308,0.0007429875525617359,2,1.0,0.5536860016654592,4.292579200002365,157,97637,722041,7,guided_extension
16,186,0.0029556371336923767,243,0.0011787680076200632,3,0.5,0.996496823423213,4.249318500049412,186,120529,722042,7,guided_extension
15,328,2.7901302147040744e-05,187,0.00014521003593223156,2,0.5,0.045438527865969136,5.187395899905823,328,36653,722043,7,guided_extension
70,302,0.007950522032244755,356,0.0002780678817252591,1,0.5,0.9951933120283466,1.6314962999895215,302,2849,722044,7,guided_extension
39,303,0.007719925625760247,194,0.0016104058182109216,2,0.5,0.9981984013875045,2.809440099983476,303,39383,722045,7,guided_extension
3,251,4.305601308483334e-05,128,0.06853564880735379,1,0.0,0.741176646395195,11.987461299984716,251,1025,722046,7,guided_extension
71,92,0.0004887838426873202,22,2.2809858187827623e-05,3,1.0,0.1136695575383172,0.8371385999489576,92,1189,732027,7,broad_extension
9,7,0.007980638037052972,3,0.00014686411942531696,1,1.0,-0.028011180737601338,0.45234489999711514,7,25,732028,7,broad_extension
4,11,0.08515280677085879,6,0.0001487630223465366,2,0.0,0.9747342163150969,0.8345998000586405,11,91,732029,7,broad_extension
1,13,0.00037415440889642027,5,1.7993652469513035e-05,1,1.0,-0.12682488071034181,2.0005803999956697,13,41,732030,7,broad_extension
69,18,0.027235450857106488,5,0.00017354456110614958,1,1.0,0.23420004876820766,0.38154229999054223,18,41,732031,7,broad_extension
5,14,0.08163692270397116,228,0.0007727671083282567,1,0.0,0.985522726118601,0.7572686999337748,14,1825,732032,7,broad_extension
26,6,0.00082232921889185,12,0.18137471133630226,3,0.0,-0.40520046816819066,0.528496399987489,6,409,732033,7,broad_extension
19,15,0.000735567137823322,40,0.6218967844067516,3,0.5,-0.10573042889205975,0.6497660999884829,15,3601,732034,7,broad_extension
40,4,0.00013507238141135348,4,0.4566311445133242,2,1.0,-0.4074593593984357,0.4268311000196263,4,53,732035,7,broad_extension
220,1,0.03720737388443646,14,0.2200667851562202,3,0.5,-0.29471790200345693,0.4741929000010714,1,533,732036,7,broad_extension
9,9,0.014188848061016258,5,0.00010500735132215917,3,0.0,0.9771966323728263,0.6806368000106886,9,101,732037,7,broad_extension
64,3,0.013078410951527265,497,0.0016352569823707619,3,0.0,0.7916992062361683,0.5472270000027493,3,498989,732038,7,broad_extension
33,165,0.0011998470145965713,487,0.11118712989251012,3,1.0,0.9939011317726567,5.31836740009021,165,479209,732039,7,broad_extension
2,188,0.002704448113023583,250,0.06785280176853531,3,1.0,0.9911687816683055,20.897714600083418,188,127501,732040,7,broad_extension
6,14,1.6071518992090283e-05,73,0.0303196442082055,1,0.5,-0.38238855003241934,0.6460888999281451,14,585,732041,7,broad_extension
91,13,0.012479533266754111,145,0.6538284983397994,3,0.5,-0.002630195158070281,0.5567974000005051,13,43501,732042,7,broad_extension
5,2,0.01301686836004515,135,0.0008561923426810971,3,0.5,-0.001604496110234166,0.5837179999798536,2,37801,732043,7,broad_extension
59,119,3.3987575090665165e-05,27,0.014072367815463106,1,0.5,-0.37723542587577663,0.7647758999373764,119,217,732044,7,broad_extension
3,10,1.0068770743099806e-05,479,0.0010003604128777787,2,0.5,-0.047576700398834326,1.7181315999478102,10,233753,732045,7,broad_extension
4,150,1.0252787625642637e-05,6,5.0723897376910765e-05,2,1.0,-0.4049942498846959,6.152093300013803,150,91,732046,7,broad_extension
4,183,7.066044127976153e-05,69,0.4173478892061094,3,0.0,0.9098968121756189,8.945625600055791,183,10213,812027,8,initial_shared
1,219,0.00045993958342571386,242,0.017644108752793815,2,0.5,0.9933501256062177,39.5037729999749,219,60743,812028,8,initial_shared
4,1,0.009262378147356197,24,0.03187968070511971,1,1.0,0.1424405843732891,0.36109540006145835,1,193,812029,8,initial_shared
13,18,0.001336797564391092,48,0.5812543066491199,3,0.0,0.8473789505187024,0.7521448999177665,18,5089,812030,8,initial_shared
39,4,1.4365371841001678e-05,223,1.1250715792827628e-05,1,0.5,-0.2960089397132668,0.33625089994166046,4,1785,812031,8,initial_shared
20,82,5.1575492043369346e-05,29,1.0747225719437374e-05,3,1.0,-0.06918385588014742,1.3011831999756396,82,1973,812032,8,initial_shared
5,266,0.0005517573321884477,126,0.0008991922918082238,1,1.0,0.9413464819104107,8.211046800017357,266,1009,812033,8,initial_shared
6,27,0.00987417799598344,261,0.026405179249428284,2,0.0,0.9404293941177141,1.283225000021048,27,70471,812034,8,initial_shared
3,7,0.00038188458138180666,22,0.01534611714047628,1,1.0,-0.20751261538012433,0.627793199964799,7,177,812035,8,initial_shared
1,122,0.009888270833376333,21,0.0003809816201197043,2,0.5,0.9925340003537034,17.426018700003624,122,631,812036,8,initial_shared
8,3,3.748688897439417e-05,93,0.005110489946660159,2,1.0,-0.3616844366524643,0.4766265000216663,3,9487,812037,8,initial_shared
2,21,0.0026634445011440738,5,3.368803830495101e-05,1,1.0,0.6568215581428312,1.6929384999675676,21,41,812038,8,initial_shared
3,13,0.00015038756516060753,48,0.03911178223587004,2,0.5,-0.015826380951193375,1.0506386999040842,13,2737,812039,8,initial_shared
15,9,0.01260980621992695,7,0.0948170175055299,1,1.0,0.3841733055900294,0.4303420999785885,9,57,812040,8,initial_shared
163,4,0.020656599098136927,8,2.5702345994420047e-05,2,0.0,-0.22144165407445437,0.39800629997625947,4,137,812041,8,initial_shared
34,14,0.0009814675532734578,65,0.01579631028697259,2,0.5,0.001710522109362178,0.5129910999676213,14,4811,812042,8,initial_shared
24,27,5.711785932780012e-05,3,0.00308570113678416,3,0.0,-0.3820853310240877,0.7256177999079227,27,49,812043,8,initial_shared
53,11,2.831263245884187e-05,424,0.05443834085803374,2,1.0,-0.3243043388412208,0.5328401000006124,11,183593,812044,8,initial_shared
34,156,0.006897627251789504,323,0.11624808976700621,1,0.0,0.9966185093551697,1.4206813999917358,156,2585,812045,8,initial_shared
79,2,0.0413381553998041,72,0.32599988587569195,1,1.0,0.4291273976215203,0.33887009997852147,2,577,812046,8,initial_shared
39,11,0.043811796251652595,34,0.06563443523909177,3,0.5,0.0025963200609978587,0.5681046999525279,11,2653,812047,8,initial_shared
93,92,0.0020804788190312436,4,0.3623624312920471,2,0.0,0.4536028644639959,0.6518459999933839,92,53,812048,8,initial_shared
19,11,0.024010914307880313,40,0.016348302133359607,1,0.0,0.9361261656370516,0.4251652000239119,11,321,812049,8,initial_shared
26,5,5.2472576864875246e-05,161,0.0017091247042373935,1,1.0,-0.42575880592985693,0.36306989996228367,5,1289,812050,8,initial_shared
92,35,0.01700411796508062,365,0.002873249909100299,3,0.0,0.9876466059061076,0.8682689000852406,35,270101,812051,8,initial_shared
9,36,0.000214656598232161,217,0.0005832270511320913,2,1.0,0.588561807190666,1.2521877000108361,36,49043,812052,8,initial_shared
1,101,0.006192760423114236,64,0.008498309593624914,2,1.0,0.9862279270424674,14.904601700021885,101,4673,812053,8,initial_shared
3,37,0.0006327357800403929,83,0.2684706959318637,3,0.5,0.9080153179742263,2.5542138000018895,37,14609,812054,8,initial_shared
2,5,0.0020697614819913694,20,0.0003931925710683883,1,0.0,0.5656963435117379,0.6408868000144139,5,161,812055,8,initial_shared
12,9,0.004218626975125145,6,0.0006199444340704745,3,1.0,0.11482354108766057,0.6240297999465838,9,133,812056,8,initial_shared
2,232,0.0016470870492645542,95,1.2473890141181367e-05,2,0.5,0.995682604860172,18.323223000043072,232,9881,812057,8,initial_shared
3,13,0.006107947534795715,210,0.13319346516915614,3,1.0,0.9091259870559836,1.3025301001034677,13,90301,812058,8,initial_shared
2,6,0.00019247281452869106,4,2.193920216254346e-05,3,1.0,-0.34048894642156924,0.9142516000429168,6,73,812059,8,initial_shared
184,377,0.00030634580572725187,32,0.0177423486958178,2,0.5,-0.004359344687599798,1.2018395999912173,377,1313,812060,8,initial_shared
21,1,6.880744805246948e-05,28,1.4200863501722452e-05,1,1.0,-0.4788219120296313,0.30442619998939335,1,225,812061,8,initial_shared
2,203,0.0006623629536278432,159,6.625959980541338e-05,2,1.0,0.9896654331470156,16.73141379992012,203,26713,812062,8,initial_shared
20,149,0.00023476892826173581,3,1.845804036190694e-05,2,1.0,-0.24967723314866608,1.6945629001129419,149,37,812063,8,initial_shared
188,301,0.0181214148791465,354,1.4658639722213598e-05,3,1.0,0.9784973045076595,3.17291700001806,301,254173,812064,8,initial_shared
45,2,0.00019256404501328351,34,0.40488441636147976,1,0.5,-0.5529323443302261,0.3504925000015646,2,273,812065,8,initial_shared
3,3,0.0002221178278090764,196,0.023212355975578827,2,0.5,0.007347172299704496,0.5553567999741063,3,40181,812066,8,initial_shared
21,13,0.003785379936738281,10,0.17143338270339112,2,1.0,0.19450821233651927,0.5257702999515459,13,191,812067,8,initial_shared
7,3,0.0018441108885605905,13,0.46097224553139415,2,0.0,-0.25940385913247477,0.4882799000479281,3,287,812068,8,initial_shared
3,3,0.00043248649330810193,71,0.13562795861890312,1,0.5,-0.19642686480920135,2.7616585000650957,3,569,812069,8,initial_shared
1,11,0.005468425358923584,32,0.00015603390728861859,2,1.0,0.9528464008130604,1.9562190999276936,11,1313,812070,8,initial_shared
1,1,0.02058951020595993,116,0.04155731179769479,3,1.0,-0.3140828059540077,0.6484156999504194,1,28073,812071,8,initial_shared
7,3,0.0018282736417630898,23,6.043078306094315e-05,3,0.5,-0.02832810170276967,0.572801300091669,3,1289,812072,8,initial_shared
15,2,0.09876485797710728,24,0.0005316796896604546,3,0.5,-0.08690505338831334,0.4968982000136748,2,1393,812073,8,initial_shared
1,257,1.51816887570821e-05,16,0.0004476218947829679,1,1.0,0.1054567294220371,34.117164400056936,257,129,812074,8,initial_shared
3,139,1.724315919976131e-05,383,0.004235178863707027,1,0.0,0.3520106537996547,6.8183963999617845,139,3065,812075,8,initial_shared
2,2,0.000612295366133227,4,0.1454235460661243,2,1.0,-0.38325488081951953,0.5321475999662653,2,53,812076,8,initial_shared
223,24,0.00010086939427029257,92,0.08335347055696664,1,0.0,-0.4135495425974658,0.3734918999252841,24,737,812077,8,initial_shared
30,23,1.3128449023900427e-05,464,1.3551804348397611e-05,3,0.0,-0.2527397331327528,1.2027821000665426,23,435233,812078,8,initial_shared
5,113,1.2436711489116229e-05,271,0.5735634147662075,2,0.5,-0.026206853728075075,5.456058099982329,113,75881,812079,8,initial_shared
8,12,0.015304528133520715,13,0.1250945877036643,1,0.5,0.8586938768313959,0.5617435000604019,12,105,812080,8,initial_shared
19,62,0.00010840144064850958,38,0.00011969808824524484,3,0.0,0.6503961016081766,1.1356599000282586,62,3269,812081,8,initial_shared
3,167,3.529944542535351e-05,28,0.39441385208327057,2,1.0,0.2963503444654373,8.622571200015955,167,1037,812082,8,initial_shared
1,17,0.03554825712681003,12,0.018727542530702756,3,0.0,0.9650488556033423,2.9606706999475136,17,409,812083,8,initial_shared
205,366,0.00013412140600740428,104,4.704557716779617e-05,2,0.5,0.008208818799120388,1.4251164000015706,366,11753,812084,8,initial_shared
67,7,0.0008355002353934575,13,0.00954150121637217,1,0.0,-0.3929270507699123,0.33754350000526756,7,105,812085,8,initial_shared
77,5,0.023830038157590598,358,0.02145809257163934,3,0.0,-0.37865217098935755,0.5377766999881715,5,259909,812086,8,initial_shared
3,3,0.03276463451658519,6,4.131052856548656e-05,2,0.0,0.8680128673313376,0.5302349999547005,3,91,812087,8,initial_shared
3,21,5.775480491922202e-05,13,1.3448684211330558e-05,1,1.0,-0.37551187137535824,1.284394499962218,21,105,812088,8,initial_shared
80,14,2.4350332065207948e-05,7,0.19771044315000766,2,0.0,-0.40051520904452653,0.4473602999933064,14,113,812089,8,initial_shared
8,7,0.055331812400780854,6,4.062727486857539e-05,3,0.0,0.9351493877009965,0.6478216999676079,7,133,812090,8,initial_shared
1,24,0.002760444464931597,20,0.07188923636348543,2,1.0,0.989820909426102,3.8001515000360087,24,581,812091,8,initial_shared
17,4,0.00040899024890466204,10,0.0009919666178875896,1,1.0,-0.43073254115896686,0.36718539998400956,4,81,812092,8,initial_shared
5,2,0.0034165468369881883,292,1.6019359383176976e-05,2,0.0,0.8474024270681191,0.4986180999549106,2,87893,812093,8,initial_shared
2,146,0.000255456596824929,6,1.0992048821206595e-05,2,0.0,0.9186256259620005,10.879920499981381,146,91,812094,8,initial_shared
3,247,0.00012805946883658306,15,0.0004926954966968104,1,1.0,0.5949437124683612,11.555640800041147,247,121,812095,8,initial_shared
7,216,0.0007281863399788982,66,0.010838032130600262,3,0.0,0.9830395617004202,6.304066899931058,216,9373,812096,8,initial_shared
1,2,0.0004916883646531207,46,0.0008011631475516251,3,1.0,0.2649907608969976,0.7845349999843165,2,4693,812097,8,initial_shared
27,10,0.0007809439067541457,146,3.925137756172083e-05,2,0.0,0.6559742378021103,0.50801010010764,10,22631,812098,8,initial_shared
103,2,0.0002954109335525711,17,9.297377234229085e-05,2,0.0,-0.4600497930265737,0.39590700005646795,2,443,812099,8,initial_shared
